"Date","Discharge.m3s","Site","Sample"
2012-12-18,0.122960509044349,"DBBP","DBBP_OUT"
2012-12-19,0.149498748406438,"DBBP","DBBP_OUT"
2012-12-20,0.0917043604623323,"DBBP","DBBP_OUT"
2012-12-21,0.142716753902793,"DBBP","DBBP_OUT"
2012-12-22,0.176036987768529,"DBBP","DBBP_OUT"
2012-12-23,0.112640082625759,"DBBP","DBBP_OUT"
2012-12-24,0.0799095874125147,"DBBP","DBBP_OUT"
2012-12-25,0.0619225585115427,"DBBP","DBBP_OUT"
2012-12-26,0.0563200413128793,"DBBP","DBBP_OUT"
2012-12-27,0.0483585695042524,"DBBP","DBBP_OUT"
2012-12-28,0.0530764787241794,"DBBP","DBBP_OUT"
2012-12-29,0.0521918707454431,"DBBP","DBBP_OUT"
2012-12-30,0.050127785461725,"DBBP","DBBP_OUT"
2012-12-31,0.0462944842205343,"DBBP","DBBP_OUT"
2013-01-01,0.0445252682630617,"DBBP","DBBP_OUT"
2013-01-02,0.040691967021871,"DBBP","DBBP_OUT"
2013-01-03,0.0365637964544348,"DBBP","DBBP_OUT"
2013-01-04,0.035384319149453,"DBBP","DBBP_OUT"
2013-01-05,0.0350894498232075,"DBBP","DBBP_OUT"
2013-01-06,0.0321407565607531,"DBBP","DBBP_OUT"
2013-01-07,0.0318458872345076,"DBBP","DBBP_OUT"
2013-01-08,0.0294279587592951,"DBBP","DBBP_OUT"
2013-01-09,0.0289266809046778,"DBBP","DBBP_OUT"
2013-01-10,0.0294869326245442,"DBBP","DBBP_OUT"
2013-01-11,0.0303715406032805,"DBBP","DBBP_OUT"
2013-01-12,0.0383330124119074,"DBBP","DBBP_OUT"
2013-01-13,0.0542559560291612,"DBBP","DBBP_OUT"
2013-01-14,0.0928838377673141,"DBBP","DBBP_OUT"
2013-01-15,0.105268349469623,"DBBP","DBBP_OUT"
2013-01-16,0.0822685420224781,"DBBP","DBBP_OUT"
2013-01-17,0.0716532462776423,"DBBP","DBBP_OUT"
2013-01-18,0.0583841265965974,"DBBP","DBBP_OUT"
2013-01-19,0.0513072627667068,"DBBP","DBBP_OUT"
2013-01-20,0.0513072627667068,"DBBP","DBBP_OUT"
2013-01-21,0.0468842228730251,"DBBP","DBBP_OUT"
2013-01-22,0.0398073590431345,"DBBP","DBBP_OUT"
2013-01-23,0.0294869326245442,"DBBP","DBBP_OUT"
2013-01-24,0.0232357029081408,"DBBP","DBBP_OUT"
2013-01-25,0.0201690619151882,"DBBP","DBBP_OUT"
2013-01-26,0.0196972709931955,"DBBP","DBBP_OUT"
2013-01-27,0.0169549862591129,"DBBP","DBBP_OUT"
2013-01-28,0.0156870481562575,"DBBP","DBBP_OUT"
2013-01-29,0.0185472806208383,"DBBP","DBBP_OUT"
2013-01-30,0.024002363156379,"DBBP","DBBP_OUT"
2013-01-31,0.165716561349938,"DBBP","DBBP_OUT"
2013-02-01,0.161883260108747,"DBBP","DBBP_OUT"
2013-02-02,0.120601554434385,"DBBP","DBBP_OUT"
2013-02-03,0.0722429849301331,"DBBP","DBBP_OUT"
2013-02-04,0.0530764787241794,"DBBP","DBBP_OUT"
2013-02-05,0.0395124897168892,"DBBP","DBBP_OUT"
2013-02-06,0.0342048418444712,"DBBP","DBBP_OUT"
2013-02-07,0.0303715406032805,"DBBP","DBBP_OUT"
2013-02-08,0.0269510564188334,"DBBP","DBBP_OUT"
2013-02-09,0.0327304952132439,"DBBP","DBBP_OUT"
2013-02-10,0.0374484044331711,"DBBP","DBBP_OUT"
2013-02-11,0.0368586657806801,"DBBP","DBBP_OUT"
2013-02-12,0.0424611829793436,"DBBP","DBBP_OUT"
2013-02-13,0.042756052305589,"DBBP","DBBP_OUT"
2013-02-14,0.040691967021871,"DBBP","DBBP_OUT"
2013-02-15,0.04010222836938,"DBBP","DBBP_OUT"
2013-02-16,0.0415765750006073,"DBBP","DBBP_OUT"
2013-02-17,0.04010222836938,"DBBP","DBBP_OUT"
2013-02-18,0.0377432737594164,"DBBP","DBBP_OUT"
2013-02-19,0.0362689271281893,"DBBP","DBBP_OUT"
2013-02-20,0.0586789959228429,"DBBP","DBBP_OUT"
2013-02-21,0.0504226547879705,"DBBP","DBBP_OUT"
2013-02-22,0.0424611829793436,"DBBP","DBBP_OUT"
2013-02-23,0.0403970976956255,"DBBP","DBBP_OUT"
2013-02-24,0.0516021320929523,"DBBP","DBBP_OUT"
2013-02-25,0.0539610867029157,"DBBP","DBBP_OUT"
2013-02-26,0.0513072627667068,"DBBP","DBBP_OUT"
2013-02-27,0.0899351445048597,"DBBP","DBBP_OUT"
2013-02-28,0.2005111418469,"DBBP","DBBP_OUT"
2013-03-01,0.184883067555892,"DBBP","DBBP_OUT"
2013-03-02,0.145370577839002,"DBBP","DBBP_OUT"
2013-03-03,0.136819367377885,"DBBP","DBBP_OUT"
2013-03-04,0.138588583335357,"DBBP","DBBP_OUT"
2013-03-05,0.131806588831712,"DBBP","DBBP_OUT"
2013-03-06,0.148024401775211,"DBBP","DBBP_OUT"
2013-03-07,0.137409106030376,"DBBP","DBBP_OUT"
2013-03-08,0.115588775888213,"DBBP","DBBP_OUT"
2013-03-09,0.114704167909477,"DBBP","DBBP_OUT"
2013-03-10,0.125024594328067,"DBBP","DBBP_OUT"
2013-03-11,0.132691196810449,"DBBP","DBBP_OUT"
2013-03-12,0.169254993264884,"DBBP","DBBP_OUT"
2013-03-13,0.297818019507895,"DBBP","DBBP_OUT"
2013-03-14,0.259779876422234,"DBBP","DBBP_OUT"
2013-03-15,0.235600591670108,"DBBP","DBBP_OUT"
2013-03-16,0.171319078548602,"DBBP","DBBP_OUT"
2013-03-17,0.13711423670413,"DBBP","DBBP_OUT"
2013-03-18,0.118537469150667,"DBBP","DBBP_OUT"
2013-03-19,0.0976017469872411,"DBBP","DBBP_OUT"
2013-03-20,0.10349913351215,"DBBP","DBBP_OUT"
2013-03-21,0.101140178902186,"DBBP","DBBP_OUT"
2013-03-22,0.0825634113487236,"DBBP","DBBP_OUT"
2013-03-23,0.0784352407812874,"DBBP","DBBP_OUT"
2013-03-24,0.0843326273061962,"DBBP","DBBP_OUT"
2013-03-25,0.101140178902186,"DBBP","DBBP_OUT"
2013-03-26,0.114409298583231,"DBBP","DBBP_OUT"
2013-03-27,0.135050151420412,"DBBP","DBBP_OUT"
2013-03-28,0.162178129434993,"DBBP","DBBP_OUT"
2013-03-29,0.168075515959901,"DBBP","DBBP_OUT"
2013-03-30,0.180754896988456,"DBBP","DBBP_OUT"
2013-03-31,0.174857510463546,"DBBP","DBBP_OUT"
2013-04-01,0.257715791138516,"DBBP","DBBP_OUT"
2013-04-02,0.227639119861481,"DBBP","DBBP_OUT"
2013-04-03,0.172498555853583,"DBBP","DBBP_OUT"
2013-04-04,0.136819367377885,"DBBP","DBBP_OUT"
2013-04-05,0.11971694645565,"DBBP","DBBP_OUT"
2013-04-06,0.104088872164641,"DBBP","DBBP_OUT"
2013-04-07,0.0911146218098414,"DBBP","DBBP_OUT"
2013-04-08,0.0822685420224781,"DBBP","DBBP_OUT"
2013-04-09,0.0804993260650055,"DBBP","DBBP_OUT"
2013-04-10,0.0943581843985412,"DBBP","DBBP_OUT"
2013-04-11,0.126498940959295,"DBBP","DBBP_OUT"
2013-04-12,0.131511719505467,"DBBP","DBBP_OUT"
2013-04-13,0.166306300002429,"DBBP","DBBP_OUT"
2013-04-14,0.135050151420412,"DBBP","DBBP_OUT"
2013-04-15,0.106447826774604,"DBBP","DBBP_OUT"
2013-04-16,0.0875761898948961,"DBBP","DBBP_OUT"
2013-04-17,0.0760762861713239,"DBBP","DBBP_OUT"
2013-04-18,0.0666404677314698,"DBBP","DBBP_OUT"
2013-04-19,0.0604482118803155,"DBBP","DBBP_OUT"
2013-04-20,0.0672302063839606,"DBBP","DBBP_OUT"
2013-04-21,0.0628071664902791,"DBBP","DBBP_OUT"
2013-04-22,0.0542559560291612,"DBBP","DBBP_OUT"
2013-04-23,0.0489483081567432,"DBBP","DBBP_OUT"
2013-04-24,0.0483585695042524,"DBBP","DBBP_OUT"
2013-04-25,0.0457047455680435,"DBBP","DBBP_OUT"
2013-04-26,0.0403970976956255,"DBBP","DBBP_OUT"
2013-04-27,0.0371535351069256,"DBBP","DBBP_OUT"
2013-04-28,0.0344997111707167,"DBBP","DBBP_OUT"
2013-04-29,0.0327304952132439,"DBBP","DBBP_OUT"
2013-04-30,0.0321407565607531,"DBBP","DBBP_OUT"
2013-05-01,0.0339099725182257,"DBBP","DBBP_OUT"
2013-05-02,0.025358762057108,"DBBP","DBBP_OUT"
2013-05-03,0.0241497978195016,"DBBP","DBBP_OUT"
2013-05-04,0.025742092181227,"DBBP","DBBP_OUT"
2013-05-05,0.0212011045570472,"DBBP","DBBP_OUT"
2013-05-06,0.0195498363300727,"DBBP","DBBP_OUT"
2013-05-07,0.019019071542831,"DBBP","DBBP_OUT"
2013-05-08,0.0180165158335965,"DBBP","DBBP_OUT"
2013-05-09,0.0289561678373023,"DBBP","DBBP_OUT"
2013-05-10,0.0356791884756983,"DBBP","DBBP_OUT"
2013-05-11,0.0312561485820168,"DBBP","DBBP_OUT"
2013-05-12,0.0359740578019438,"DBBP","DBBP_OUT"
2013-05-13,0.0303715406032805,"DBBP","DBBP_OUT"
2013-05-14,0.022056225603159,"DBBP","DBBP_OUT"
2013-05-15,0.0160114044151275,"DBBP","DBBP_OUT"
2013-05-16,0.0145370577839002,"DBBP","DBBP_OUT"
2013-05-17,0.0119127207803159,"DBBP","DBBP_OUT"
2013-05-18,0.010674269610085,"DBBP","DBBP_OUT"
2013-05-19,0.00949479230510322,"DBBP","DBBP_OUT"
2013-05-20,0.0117947730498176,"DBBP","DBBP_OUT"
2013-05-21,0.0121781031739368,"DBBP","DBBP_OUT"
2013-05-22,0.0731275929088694,"DBBP","DBBP_OUT"
2013-05-23,0.0905248831573505,"DBBP","DBBP_OUT"
2013-05-24,0.226754511882745,"DBBP","DBBP_OUT"
2013-05-25,0.217023824116645,"DBBP","DBBP_OUT"
2013-05-26,0.222036602662818,"DBBP","DBBP_OUT"
2013-05-27,0.159524305498784,"DBBP","DBBP_OUT"
2013-05-28,0.108511912058322,"DBBP","DBBP_OUT"
2013-05-29,0.0869864512424052,"DBBP","DBBP_OUT"
2013-05-30,0.0810890647174963,"DBBP","DBBP_OUT"
2013-05-31,0.0633969051427699,"DBBP","DBBP_OUT"
2013-06-01,0.0498329161354795,"DBBP","DBBP_OUT"
2013-06-02,0.0389227510643982,"DBBP","DBBP_OUT"
2013-06-03,0.0365637964544348,"DBBP","DBBP_OUT"
2013-06-04,0.0321407565607531,"DBBP","DBBP_OUT"
2013-06-05,0.0246805626067435,"DBBP","DBBP_OUT"
2013-06-06,0.0211126437591736,"DBBP","DBBP_OUT"
2013-06-07,0.0288087331741797,"DBBP","DBBP_OUT"
2013-06-08,0.187242022165855,"DBBP","DBBP_OUT"
2013-06-09,0.105563218795868,"DBBP","DBBP_OUT"
2013-06-10,0.0666404677314698,"DBBP","DBBP_OUT"
2013-06-11,0.144485969860267,"DBBP","DBBP_OUT"
2013-06-12,0.201690619151882,"DBBP","DBBP_OUT"
2013-06-13,0.129742503547994,"DBBP","DBBP_OUT"
2013-06-14,0.148614140427703,"DBBP","DBBP_OUT"
2013-06-15,0.106152957448358,"DBBP","DBBP_OUT"
2013-06-16,0.0731275929088694,"DBBP","DBBP_OUT"
2013-06-17,0.0619225585115427,"DBBP","DBBP_OUT"
2013-06-18,0.0604482118803155,"DBBP","DBBP_OUT"
2013-06-19,0.0513072627667068,"DBBP","DBBP_OUT"
2013-06-20,0.0418714443268526,"DBBP","DBBP_OUT"
2013-06-21,0.0344997111707167,"DBBP","DBBP_OUT"
2013-06-22,0.0297818019507895,"DBBP","DBBP_OUT"
2013-06-23,0.0268920825535842,"DBBP","DBBP_OUT"
2013-06-24,0.0250049188656134,"DBBP","DBBP_OUT"
2013-06-25,0.0495380468092342,"DBBP","DBBP_OUT"
2013-06-26,0.107332434753341,"DBBP","DBBP_OUT"
2013-06-27,0.0849223659586872,"DBBP","DBBP_OUT"
2013-06-28,0.174857510463546,"DBBP","DBBP_OUT"
2013-06-29,0.130921980852976,"DBBP","DBBP_OUT"
2013-06-30,0.0834480193274599,"DBBP","DBBP_OUT"
2013-07-01,0.0648712517739971,"DBBP","DBBP_OUT"
2013-07-02,0.119422077129404,"DBBP","DBBP_OUT"
2013-07-03,0.0946530537247867,"DBBP","DBBP_OUT"
2013-07-04,0.0710635076251513,"DBBP","DBBP_OUT"
2013-07-05,0.052781609397934,"DBBP","DBBP_OUT"
2013-07-06,0.0421663136530981,"DBBP","DBBP_OUT"
2013-07-07,0.0380381430856619,"DBBP","DBBP_OUT"
2013-07-08,0.0551405640078975,"DBBP","DBBP_OUT"
2013-07-09,0.0439355296105707,"DBBP","DBBP_OUT"
2013-07-10,0.0433457909580799,"DBBP","DBBP_OUT"
2013-07-11,0.0852172352849325,"DBBP","DBBP_OUT"
2013-07-12,0.0804993260650055,"DBBP","DBBP_OUT"
2013-07-13,0.0577943879441065,"DBBP","DBBP_OUT"
2013-07-14,0.042756052305589,"DBBP","DBBP_OUT"
2013-07-15,0.034794580496962,"DBBP","DBBP_OUT"
2013-07-16,0.0286612985110569,"DBBP","DBBP_OUT"
2013-07-17,0.0242677455499999,"DBBP","DBBP_OUT"
2013-07-18,0.0239139023585053,"DBBP","DBBP_OUT"
2013-07-19,0.0202870096456864,"DBBP","DBBP_OUT"
2013-07-20,0.0176921595747264,"DBBP","DBBP_OUT"
2013-07-21,0.0148614140427703,"DBBP","DBBP_OUT"
2013-07-22,0.013387067411543,"DBBP","DBBP_OUT"
2013-07-23,0.0195793232626973,"DBBP","DBBP_OUT"
2013-07-24,0.0236190330322598,"DBBP","DBBP_OUT"
2013-07-25,0.0181639504967192,"DBBP","DBBP_OUT"
2013-07-26,0.0199331664541919,"DBBP","DBBP_OUT"
2013-07-27,0.02037547044356,"DBBP","DBBP_OUT"
2013-07-28,0.0161588390782502,"DBBP","DBBP_OUT"
2013-07-29,0.0133575804789185,"DBBP","DBBP_OUT"
2013-07-30,0.0110281128015795,"DBBP","DBBP_OUT"
2013-07-31,0.00905248831573505,"DBBP","DBBP_OUT"
2013-08-01,0.00778455021287966,"DBBP","DBBP_OUT"
2013-08-02,0.0155691004257593,"DBBP","DBBP_OUT"
2013-08-03,0.0130921980852976,"DBBP","DBBP_OUT"
2013-08-04,0.00914094911360868,"DBBP","DBBP_OUT"
2013-08-05,0.00743070702138512,"DBBP","DBBP_OUT"
2013-08-06,0.00660507290789788,"DBBP","DBBP_OUT"
2013-08-07,0.00536662173766704,"DBBP","DBBP_OUT"
2013-08-08,0.00468842228730251,"DBBP","DBBP_OUT"
2013-08-09,0.0518970014191976,"DBBP","DBBP_OUT"
2013-08-10,0.0837428886537054,"DBBP","DBBP_OUT"
2013-08-11,0.0312561485820168,"DBBP","DBBP_OUT"
2013-08-12,0.0174562641137301,"DBBP","DBBP_OUT"
2013-08-13,0.0119422077129404,"DBBP","DBBP_OUT"
2013-08-14,0.00943581843985412,"DBBP","DBBP_OUT"
2013-08-15,0.00763711554975693,"DBBP","DBBP_OUT"
2013-08-16,0.00572046492916156,"DBBP","DBBP_OUT"
2013-08-17,0.00572046492916156,"DBBP","DBBP_OUT"
2013-08-18,0.00516021320929523,"DBBP","DBBP_OUT"
2013-08-19,0.00433457909580799,"DBBP","DBBP_OUT"
2013-08-20,0.00424611829793436,"DBBP","DBBP_OUT"
2013-08-21,0.00392176203906437,"DBBP","DBBP_OUT"
2013-08-22,0.00350894498232075,"DBBP","DBBP_OUT"
2013-08-23,0.0034794580496962,"DBBP","DBBP_OUT"
2013-08-24,0.00291920632982987,"DBBP","DBBP_OUT"
2013-08-25,0.00277177166670714,"DBBP","DBBP_OUT"
2013-08-26,0.00286023246458079,"DBBP","DBBP_OUT"
2013-08-27,0.00286023246458079,"DBBP","DBBP_OUT"
2013-08-28,0.00238844154258807,"DBBP","DBBP_OUT"
2013-08-29,0.00286023246458079,"DBBP","DBBP_OUT"
2013-08-30,0.00291920632982987,"DBBP","DBBP_OUT"
2013-08-31,0.00283074553195624,"DBBP","DBBP_OUT"
2013-09-01,0.00280125859933169,"DBBP","DBBP_OUT"
2013-09-02,0.0790249794337782,"DBBP","DBBP_OUT"
2013-09-03,0.0964222696822593,"DBBP","DBBP_OUT"
2013-09-04,0.0572046492916156,"DBBP","DBBP_OUT"
2013-09-05,0.0374484044331711,"DBBP","DBBP_OUT"
2013-09-06,0.025034405798238,"DBBP","DBBP_OUT"
2013-09-07,0.0173972902484811,"DBBP","DBBP_OUT"
2013-09-08,0.0117357991845686,"DBBP","DBBP_OUT"
2013-09-09,0.0090819752483596,"DBBP","DBBP_OUT"
2013-09-10,0.0070178899646415,"DBBP","DBBP_OUT"
2013-09-11,0.00719481156038876,"DBBP","DBBP_OUT"
2013-09-12,0.0533713480504249,"DBBP","DBBP_OUT"
2013-09-13,0.424611829793436,"DBBP","DBBP_OUT"
2013-09-14,0.270395172167069,"DBBP","DBBP_OUT"
2013-09-15,0.120601554434385,"DBBP","DBBP_OUT"
2013-09-16,0.0737173315613604,"DBBP","DBBP_OUT"
2013-09-17,0.0521918707454431,"DBBP","DBBP_OUT"
2013-09-18,0.0403970976956255,"DBBP","DBBP_OUT"
2013-09-19,0.0336151031919804,"DBBP","DBBP_OUT"
2013-09-20,0.0276587428018224,"DBBP","DBBP_OUT"
2013-09-21,0.0238844154258807,"DBBP","DBBP_OUT"
2013-09-22,0.0583841265965974,"DBBP","DBBP_OUT"
2013-09-23,0.0468842228730251,"DBBP","DBBP_OUT"
2013-09-24,0.0312561485820168,"DBBP","DBBP_OUT"
2013-09-25,0.0249754319329888,"DBBP","DBBP_OUT"
2013-09-26,0.0213780261527945,"DBBP","DBBP_OUT"
2013-09-27,0.0183113851598419,"DBBP","DBBP_OUT"
2013-09-28,0.0158934566846293,"DBBP","DBBP_OUT"
2013-09-29,0.0139473191314094,"DBBP","DBBP_OUT"
2013-09-30,0.0122960509044349,"DBBP","DBBP_OUT"
2013-10-01,0.0118242599824422,"DBBP","DBBP_OUT"
2013-10-02,0.0107922173405832,"DBBP","DBBP_OUT"
2013-10-03,0.00996658322709592,"DBBP","DBBP_OUT"
2013-10-04,0.00899351445048596,"DBBP","DBBP_OUT"
2013-10-05,0.00878710592211416,"DBBP","DBBP_OUT"
2013-10-06,0.00799095874125147,"DBBP","DBBP_OUT"
2013-10-07,0.0122665639718103,"DBBP","DBBP_OUT"
2013-10-08,0.0227639119861481,"DBBP","DBBP_OUT"
2013-10-09,0.0171319078548602,"DBBP","DBBP_OUT"
2013-10-10,0.0140947537945321,"DBBP","DBBP_OUT"
2013-10-11,0.0123255378370595,"DBBP","DBBP_OUT"
2013-10-12,0.0111755474647022,"DBBP","DBBP_OUT"
2013-10-13,0.0109101650710813,"DBBP","DBBP_OUT"
2013-10-14,0.00987812242922229,"DBBP","DBBP_OUT"
2013-10-15,0.00925889684410686,"DBBP","DBBP_OUT"
2013-10-16,0.00958325310297685,"DBBP","DBBP_OUT"
2013-10-17,0.00967171390085048,"DBBP","DBBP_OUT"
2013-10-18,0.00914094911360868,"DBBP","DBBP_OUT"
2013-10-19,0.010998625868955,"DBBP","DBBP_OUT"
2013-10-20,0.0107332434753341,"DBBP","DBBP_OUT"
2013-10-21,0.0101435048228432,"DBBP","DBBP_OUT"
2013-10-22,0.00958325310297685,"DBBP","DBBP_OUT"
2013-10-23,0.00990760936184683,"DBBP","DBBP_OUT"
2013-10-24,0.00893454058523687,"DBBP","DBBP_OUT"
2013-10-25,0.00866915819161598,"DBBP","DBBP_OUT"
2013-10-26,0.00834480193274599,"DBBP","DBBP_OUT"
2013-10-27,0.00819736726962327,"DBBP","DBBP_OUT"
2013-10-28,0.00781403714550419,"DBBP","DBBP_OUT"
2013-10-29,0.00925889684410686,"DBBP","DBBP_OUT"
2013-10-30,0.00914094911360868,"DBBP","DBBP_OUT"
2013-10-31,0.00878710592211416,"DBBP","DBBP_OUT"
2013-11-01,0.0101140178902186,"DBBP","DBBP_OUT"
2013-11-02,0.0112050343973268,"DBBP","DBBP_OUT"
2013-11-03,0.0156575612236329,"DBBP","DBBP_OUT"
2013-11-04,0.0221151994684081,"DBBP","DBBP_OUT"
2013-11-05,0.0200216272520654,"DBBP","DBBP_OUT"
2013-11-06,0.018370359025091,"DBBP","DBBP_OUT"
2013-11-07,0.0169844731917375,"DBBP","DBBP_OUT"
2013-11-08,0.0164831953371202,"DBBP","DBBP_OUT"
2013-11-09,0.0148909009753948,"DBBP","DBBP_OUT"
2013-11-10,0.0194024016669501,"DBBP","DBBP_OUT"
2013-11-11,0.0179280550357228,"DBBP","DBBP_OUT"
2013-11-12,0.0142421884576549,"DBBP","DBBP_OUT"
2013-11-13,0.0128563026243013,"DBBP","DBBP_OUT"
2013-11-14,0.0113524690604495,"DBBP","DBBP_OUT"
2013-11-15,0.0112934951952005,"DBBP","DBBP_OUT"
2013-11-16,0.011381955993074,"DBBP","DBBP_OUT"
2013-11-17,0.0103794002838395,"DBBP","DBBP_OUT"
2013-11-18,0.0137703975356622,"DBBP","DBBP_OUT"
2013-11-19,0.0154511526952611,"DBBP","DBBP_OUT"
2013-11-20,0.0133575804789185,"DBBP","DBBP_OUT"
2013-11-21,0.0113524690604495,"DBBP","DBBP_OUT"
2013-11-22,0.0107037565427095,"DBBP","DBBP_OUT"
2013-11-23,0.0122075901065612,"DBBP","DBBP_OUT"
2013-11-24,0.0109691389363304,"DBBP","DBBP_OUT"
2013-11-25,0.00922940991148231,"DBBP","DBBP_OUT"
2013-11-26,0.00884607978736324,"DBBP","DBBP_OUT"
2013-11-27,0.146255185817739,"DBBP","DBBP_OUT"
2013-11-28,0.144485969860267,"DBBP","DBBP_OUT"
2013-11-29,0.0748968088663421,"DBBP","DBBP_OUT"
2013-11-30,0.0513072627667068,"DBBP","DBBP_OUT"
2013-12-01,0.0451150069155525,"DBBP","DBBP_OUT"
2013-12-02,0.0545508253554067,"DBBP","DBBP_OUT"
2013-12-03,0.0504226547879705,"DBBP","DBBP_OUT"
2013-12-04,0.0424611829793436,"DBBP","DBBP_OUT"
2013-12-05,0.0368586657806801,"DBBP","DBBP_OUT"
2013-12-06,0.0362689271281893,"DBBP","DBBP_OUT"
2013-12-07,0.0395124897168892,"DBBP","DBBP_OUT"
2013-12-08,0.0339099725182257,"DBBP","DBBP_OUT"
2013-12-09,0.0306664099295259,"DBBP","DBBP_OUT"
2013-12-10,0.030076671277035,"DBBP","DBBP_OUT"
2013-12-11,0.0271869518798297,"DBBP","DBBP_OUT"
2013-12-12,0.0233831375712635,"DBBP","DBBP_OUT"
2013-12-13,0.0196972709931955,"DBBP","DBBP_OUT"
2013-12-14,0.0155691004257593,"DBBP","DBBP_OUT"
2013-12-15,0.0178101073052247,"DBBP","DBBP_OUT"
2013-12-16,0.0204934181740582,"DBBP","DBBP_OUT"
2013-12-17,0.02005111418469,"DBBP","DBBP_OUT"
2013-12-18,0.0206408528371809,"DBBP","DBBP_OUT"
2013-12-19,0.0229113466492708,"DBBP","DBBP_OUT"
2013-12-20,0.0231472421102672,"DBBP","DBBP_OUT"
2013-12-21,0.0252703012592343,"DBBP","DBBP_OUT"
2013-12-22,0.0430509216318344,"DBBP","DBBP_OUT"
2013-12-23,0.0551405640078975,"DBBP","DBBP_OUT"
2013-12-24,0.0648712517739971,"DBBP","DBBP_OUT"
2013-12-25,0.0518970014191976,"DBBP","DBBP_OUT"
2013-12-26,0.0439355296105707,"DBBP","DBBP_OUT"
2013-12-27,0.0403970976956255,"DBBP","DBBP_OUT"
2013-12-28,0.0368586657806801,"DBBP","DBBP_OUT"
2013-12-29,0.0433457909580799,"DBBP","DBBP_OUT"
2013-12-30,0.124139986349331,"DBBP","DBBP_OUT"
2013-12-31,0.0819736726962327,"DBBP","DBBP_OUT"
2014-01-01,0.0524867400716886,"DBBP","DBBP_OUT"
2014-01-02,0.0418714443268526,"DBBP","DBBP_OUT"
2014-01-03,0.0389227510643982,"DBBP","DBBP_OUT"
2014-01-04,0.0324356258869986,"DBBP","DBBP_OUT"
2014-01-05,0.0312561485820168,"DBBP","DBBP_OUT"
2014-01-06,0.0784352407812874,"DBBP","DBBP_OUT"
2014-01-07,0.109101650710813,"DBBP","DBBP_OUT"
2014-01-08,0.0716532462776423,"DBBP","DBBP_OUT"
2014-01-09,0.0504226547879705,"DBBP","DBBP_OUT"
2014-01-10,0.0389227510643982,"DBBP","DBBP_OUT"
2014-01-11,0.0421663136530981,"DBBP","DBBP_OUT"
2014-01-12,0.118832338476913,"DBBP","DBBP_OUT"
2014-01-13,0.127383548938031,"DBBP","DBBP_OUT"
2014-01-14,0.114114429256986,"DBBP","DBBP_OUT"
2014-01-15,0.232357029081408,"DBBP","DBBP_OUT"
2014-01-16,0.148614140427703,"DBBP","DBBP_OUT"
2014-01-17,0.124139986349331,"DBBP","DBBP_OUT"
2014-01-18,0.103794002838395,"DBBP","DBBP_OUT"
2014-01-19,0.0843326273061962,"DBBP","DBBP_OUT"
2014-01-20,0.0716532462776423,"DBBP","DBBP_OUT"
2014-01-21,0.0642815131215062,"DBBP","DBBP_OUT"
2014-01-22,0.0545508253554067,"DBBP","DBBP_OUT"
2014-01-23,0.0471790921992706,"DBBP","DBBP_OUT"
2014-01-24,0.0433457909580799,"DBBP","DBBP_OUT"
2014-01-25,0.0398073590431345,"DBBP","DBBP_OUT"
2014-01-26,0.0371535351069256,"DBBP","DBBP_OUT"
2014-01-27,0.0344997111707167,"DBBP","DBBP_OUT"
2014-01-28,0.0324356258869986,"DBBP","DBBP_OUT"
2014-01-29,0.0297818019507895,"DBBP","DBBP_OUT"
2014-01-30,0.0286612985110569,"DBBP","DBBP_OUT"
2014-01-31,0.0276587428018224,"DBBP","DBBP_OUT"
2014-02-01,0.0266267001599633,"DBBP","DBBP_OUT"
2014-02-02,0.0266267001599633,"DBBP","DBBP_OUT"
2014-02-03,0.026331830833718,"DBBP","DBBP_OUT"
2014-02-04,0.026331830833718,"DBBP","DBBP_OUT"
2014-02-05,0.026331830833718,"DBBP","DBBP_OUT"
2014-02-06,0.026331830833718,"DBBP","DBBP_OUT"
2014-02-07,0.026331830833718,"DBBP","DBBP_OUT"
2014-02-08,0.026331830833718,"DBBP","DBBP_OUT"
2014-02-09,0.0266267001599633,"DBBP","DBBP_OUT"
2014-02-10,0.0267446478904616,"DBBP","DBBP_OUT"
2014-02-11,0.0269510564188334,"DBBP","DBBP_OUT"
2014-02-12,0.0265382393620898,"DBBP","DBBP_OUT"
2014-02-13,0.0265382393620898,"DBBP","DBBP_OUT"
2014-02-14,0.054845694681652,"DBBP","DBBP_OUT"
2014-02-15,0.0542559560291612,"DBBP","DBBP_OUT"
2014-02-16,0.0442303989368162,"DBBP","DBBP_OUT"
2014-02-17,0.0362689271281893,"DBBP","DBBP_OUT"
2014-02-18,0.0344997111707167,"DBBP","DBBP_OUT"
2014-02-19,0.0344997111707167,"DBBP","DBBP_OUT"
2014-02-20,0.0362689271281893,"DBBP","DBBP_OUT"
2014-02-21,0.0728327235826241,"DBBP","DBBP_OUT"
2014-02-22,0.169844731917375,"DBBP","DBBP_OUT"
2014-02-23,0.162178129434993,"DBBP","DBBP_OUT"
2014-02-24,0.135639890072903,"DBBP","DBBP_OUT"
2014-02-25,0.105563218795868,"DBBP","DBBP_OUT"
2014-02-26,0.0852172352849325,"DBBP","DBBP_OUT"
2014-02-27,0.0695891609939242,"DBBP","DBBP_OUT"
2014-02-28,0.0586789959228429,"DBBP","DBBP_OUT"
2014-03-01,0.0510123934404613,"DBBP","DBBP_OUT"
2014-03-02,0.045409876241798,"DBBP","DBBP_OUT"
